Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
26-May-17,2624,2636,2571.05,2579.3,2601.333574,346966,3838,902574305,309738,89.27,64.95,-44.7
25-May-17,2572,2633,2567.55,2619.95,2603.462883,395469,6249,1029588863,318629,80.57,65.45,47.95
24-May-17,2522.45,2570,2522.45,2557.8,2543.503838,137191,4141,348945835,77009,56.13,47.55,35.35
23-May-17,2529.5,2560.6,2514,2520.45,2533.425941,49589,4438,125630059,18326,36.96,46.6,-9.05
22-May-17,2507,2550,2507,2529.3,2531.002984,48257,2814,122138611,19562,40.54,43,22.3
19-May-17,2546,2550,2485.2,2506.8,2505.555729,53123,3422,133102637,15693,29.54,64.8,-39.2
18-May-17,2451,2565.75,2443.05,2534.1,2536.714613,288156,10298,730969536,160285,55.62,122.7,83.1
17-May-17,2431.9,2460,2424,2451.35,2443.938222,124640,4388,304612460,80751,64.79,36,19.45
16-May-17,2378.7,2434.8,2375.5,2427.25,2403.613243,589310,7309,1416473320,521274,88.45,59.3,48.55
15-May-17,2364.5,2375,2340.75,2364.4,2354.956378,26340,1590,62029551,8229,31.24,34.25,-0.1
12-May-17,2349,2369,2322.7,2359.5,2351.025834,168383,4470,395872783,117478,69.77,46.3,10.5
11-May-17,2340,2359.65,2323.6,2351.25,2338.817843,32181,2595,75265497,11947,37.12,36.05,11.25
10-May-17,2352.75,2356,2316,2332.5,2329.111009,35943,4516,83715237,14723,40.96,40,-20.25
9-May-17,2342.45,2362,2333.6,2352.75,2349.151796,41714,4465,97992518,17794,42.66,28.4,10.3
8-May-17,2325,2346.9,2318,2341.9,2337.533408,34139,3444,79801053,17454,51.13,28.9,16.9
5-May-17,2302,2331.8,2302,2319.95,2319.337018,171537,6753,397852114,114557,66.78,29.8,17.95
4-May-17,2345,2348,2311,2327.1,2326.242635,334408,4504,777914147,280940,84.01,37,-17.9
3-May-17,2299,2343.5,2271.45,2337.4,2325.507899,127612,5908,296762714,52563,41.19,72.05,38.4
2-May-17,2297,2301.5,2280.1,2291.95,2289.57615,138870,3966,317953440,110539,79.6,21.4,-5.05
28-Apr-17,2301.4,2302,2265.3,2272.1,2281.29003,100693,5284,229709937,43293,43,36.7,-29.3
27-Apr-17,2320,2329.65,2285.05,2301.4,2318.312062,158805,4968,368159547,119196,75.06,44.6,-18.6
26-Apr-17,2330.25,2341,2304,2310.45,2312.382676,153958,2632,356009812,119057,77.33,37,-19.8
25-Apr-17,2331,2343.3,2303,2311.3,2314.15543,43042,5078,99605878,17106,39.74,40.3,-19.7
24-Apr-17,2300,2337.05,2283.9,2329.1,2316.930395,54651,3100,126622563,15323,28.04,53.15,29.1
21-Apr-17,2330,2335.45,2301.9,2311.2,2314.104548,23329,1560,53985745,9879,42.35,33.55,-18.8
20-Apr-17,2318.9,2334,2292,2328.35,2312.925493,60531,3745,140003693,23051,38.08,42,9.45
19-Apr-17,2285,2348.45,2255,2301.75,2299.746883,217145,9243,499378537,46393,21.36,93.45,16.75
18-Apr-17,2325,2338.95,2302.5,2308.65,2320.841829,77726,4349,180389752,25450,32.74,36.45,-16.35
17-Apr-17,2332.5,2333.05,2300,2320.85,2311.439907,47801,3362,110489139,12290,25.71,33.05,-11.65
13-Apr-17,2400,2408,2321.35,2327.85,2343.840102,108494,5988,254292588,38845,35.8,86.65,-72.15
12-Apr-17,2419.15,2427,2380.6,2394.2,2401.461413,30762,1698,73873756,10217,33.21,46.4,-24.95
11-Apr-17,2420,2442,2410,2420.8,2427.130888,24265,1273,58894331,8855,36.49,32,0.8
10-Apr-17,2430,2448,2408.1,2421.15,2433.836669,48766,3067,118688479,13884,28.47,39.9,-8.85
7-Apr-17,2400,2430,2394.4,2427.1,2418.283445,37905,2414,91665034,12387,32.68,35.6,27.1
6-Apr-17,2401.2,2410.05,2390,2399.75,2399.590243,23060,1451,55334551,7553,32.75,20.05,-1.45
5-Apr-17,2417,2418.5,2395,2402.85,2402.655378,39272,2044,94357082,14291,36.39,23.5,-14.15
3-Apr-17,2435,2435,2410,2413.3,2418.136681,28358,1548,68573520,14733,51.95,25,-21.7
31-Mar-17,2439,2440,2414.85,2431.1,2426.436975,83943,2413,203682399,14976,17.84,25.15,-7.9
30-Mar-17,2440,2465,2435,2443.75,2455.695647,61961,3314,152157358,32937,53.16,30,3.75
29-Mar-17,2431.25,2447.9,2426.55,2443.75,2439.311017,30172,2010,73598892,14289,47.36,21.35,12.5
28-Mar-17,2412.1,2441.85,2412.1,2429.85,2432.01441,31020,1762,75441087,14333,46.21,29.75,17.75
27-Mar-17,2428,2441,2407,2412.1,2418.080251,81744,3981,197663552,47689,58.34,34,-15.9
24-Mar-17,2465,2470,2423.7,2426.75,2438.31951,152812,4851,372604481,114949,75.22,46.3,-38.25
23-Mar-17,2478,2486,2448.5,2458.9,2463.265779,64358,4207,158530859,28052,43.59,37.5,-19.1
22-Mar-17,2487,2495,2470,2479.1,2480.580624,55740,2103,138267564,31208,55.99,25,-7.9
21-Mar-17,2482,2493.9,2466,2486.15,2482.644348,47808,2161,118690261,25471,53.28,27.9,4.15
20-Mar-17,2518,2523.4,2467.05,2480.8,2488.758364,54189,4071,134863327,21113,38.96,56.35,-37.2
17-Mar-17,2548,2548,2512.45,2526.85,2523.880884,179229,2802,452352647,142852,79.7,35.55,-21.15
16-Mar-17,2501,2525,2501,2518.95,2517.024873,33932,2344,85407688,7846,23.12,24,17.95
15-Mar-17,2565,2570,2496.05,2500.3,2512.120689,60544,4639,152093835,16655,27.51,73.95,-64.7
14-Mar-17,2550,2584,2550,2562.35,2572.161249,395661,4276,1017703892,360074,91.01,34,12.35
10-Mar-17,2525,2548.5,2519.5,2541.8,2535.57675,67029,2303,169957174,47609,71.03,29,16.8
9-Mar-17,2513.9,2524.9,2503.5,2519.55,2516.097367,77480,2131,194947224,57777,74.57,21.4,5.65
8-Mar-17,2499,2520,2492,2513.9,2505.430368,79532,3095,199261888,54503,68.53,28,14.9
7-Mar-17,2472,2507.45,2472,2500.7,2495.43551,48798,4577,121772262,19121,39.18,35.45,28.7
6-Mar-17,2475,2482.45,2454.9,2470.65,2463.973758,208634,3824,514068701,158037,75.75,27.55,-4.35
3-Mar-17,2501,2501,2476,2492.35,2488.574617,34818,2145,86647191,9688,27.82,25,-8.65
2-Mar-17,2480,2510,2479.1,2501.15,2497.300108,110077,9157,274895304,48841,44.37,30.9,21.15
1-Mar-17,2484,2501,2471.4,2480.05,2488.034792,39981,3328,99474119,15109,37.79,29.6,-3.95
28-Feb-17,2488.9,2491.25,2451.55,2466.5,2466.63761,37777,2992,93182169,9082,24.04,39.7,-22.4
27-Feb-17,2481,2500,2473.05,2488.9,2488.513813,60956,4081,151689848,13687,22.45,26.95,7.9
23-Feb-17,2410,2491,2410,2481.65,2465.449011,115318,7765,284310649,42879,37.18,81,71.65
22-Feb-17,2465,2471.45,2402,2409.55,2423.616182,128759,8269,312062396,42973,33.37,69.45,-55.45
21-Feb-17,2516,2525,2455.2,2464.3,2482.905692,323885,14861,804175910,138563,42.78,69.8,-51.7
20-Feb-17,2419,2555,2412,2506.5,2490.57726,198006,10189,493149241,71302,36.01,143,87.5
17-Feb-17,2452.05,2474,2402.15,2408.15,2423.517498,85954,4545,208311023,27007,31.42,71.85,-43.9
16-Feb-17,2450,2477.5,2436.3,2446.9,2451.154222,151010,7889,370148799,72573,48.06,41.2,-3.1
15-Feb-17,2400,2427,2378.35,2415.7,2407.413866,62426,3693,150285218,19290,30.9,48.65,15.7
14-Feb-17,2414,2415,2396.5,2402.95,2408.458414,57099,2563,137520567,16776,29.38,18.5,-11.05
13-Feb-17,2403.3,2425,2382.75,2410.3,2409.06108,89326,5339,215191790,16168,18.1,42.25,7
10-Feb-17,2304,2420.9,2304,2396.7,2369.831874,121516,8256,287972490,37591,30.94,116.9,92.7
9-Feb-17,2270,2330.9,2269,2324.25,2312.418304,492207,6511,1138188476,443501,90.1,61.9,54.25
8-Feb-17,2240,2281,2240,2262.65,2267.52079,86098,5021,195229005,44294,51.45,41,22.65
7-Feb-17,2241,2250,2226,2244.8,2242.459016,61122,3691,137063580,28761,47.06,24,3.8
6-Feb-17,2248.2,2254.4,2216,2240.55,2232.614132,68526,3377,152992116,27398,39.98,38.4,-7.65
3-Feb-17,2205.8,2242,2192,2233.75,2220.118392,80242,4786,178146740,24155,30.1,50,27.95
2-Feb-17,2170,2218.9,2154.3,2205.8,2183.478223,146440,11320,319748551,31108,21.24,64.6,35.8
1-Feb-17,2224.35,2239.95,2162,2169.45,2174.228936,304718,10736,662526693,176993,58.08,77.95,-54.9
31-Jan-17,2334,2334,2206.55,2229.9,2237.413685,223883,12519,500918888,78652,35.13,127.45,-104.1
30-Jan-17,2340,2348.05,2322.05,2334.2,2333.059987,90386,2205,210875960,68226,75.48,26,-5.8
27-Jan-17,2350,2377.3,2347.5,2358.05,2363.298542,44868,3265,106036479,13395,29.85,29.8,8.05
25-Jan-17,2318,2359.95,2318,2352.7,2344.037597,57398,3445,134543070,27693,48.25,41.95,34.7
24-Jan-17,2310,2324,2294.5,2318,2313.607604,116887,2668,270430652,95581,81.77,29.5,8
23-Jan-17,2259,2311,2259,2305.7,2297.802522,85630,4227,196760830,44570,52.05,52,46.7
20-Jan-17,2291,2300,2266,2287.45,2284.203253,30986,2079,70778322,10796,34.84,34,-3.55
19-Jan-17,2295,2297,2283,2290.3,2288.189813,67029,2505,153375075,50646,75.56,14,-4.7
18-Jan-17,2284.6,2297,2267,2295,2284.124059,119113,3702,272068869,88437,74.25,30,10.4
17-Jan-17,2260,2287,2252.55,2277.65,2277.251679,37969,2890,86464969,16111,42.43,34.45,17.65
16-Jan-17,2252,2273.9,2230,2258.55,2257.994963,144740,5667,326822191,77719,53.7,43.9,6.55
13-Jan-17,2350,2368,2241.5,2252,2272.632752,456961,25525,1038504535,154967,33.91,126.5,-98
12-Jan-17,2339.9,2359.75,2303,2343.3,2334.19396,107161,7010,250134559,24156,22.54,56.75,3.4
11-Jan-17,2315.45,2328,2282,2323.05,2306.849808,47233,3229,108959437,10459,22.14,46,7.6
10-Jan-17,2319,2328.3,2289,2315.45,2316.626733,106618,4428,246994109,70938,66.53,39.3,-3.55
9-Jan-17,2288,2310,2257.05,2303.75,2286.290986,40435,2907,92446176,6699,16.57,52.95,15.75
6-Jan-17,2320,2329.8,2257,2283.6,2282.56935,264484,7145,603703072,198743,75.14,72.8,-36.4
5-Jan-17,2378.55,2387,2325,2334.55,2350.993238,58559,4641,137671813,18851,32.19,62,-44
4-Jan-17,2369.1,2386,2358.5,2378.55,2374.780686,25671,1838,60962995,8853,34.49,27.5,9.45
3-Jan-17,2361,2371.35,2344.05,2368.5,2356.719368,49246,3549,116059002,24565,49.88,27.3,7.5
2-Jan-17,2365,2375,2352.9,2359.05,2366.435336,25130,1644,59468520,6621,26.35,22.1,-5.95
30-Dec-16,2351.9,2375.9,2351.9,2361.95,2365.270305,41479,3269,98109047,13043,31.44,24,10.05
29-Dec-16,2304.9,2355,2304.9,2350.75,2345.57047,41571,2592,97507710,13822,33.25,50.1,45.85
28-Dec-16,2325,2349,2308.05,2315.8,2335.514898,33696,2857,78697510,10046,29.81,40.95,-9.2
27-Dec-16,2290,2329,2288.85,2321.85,2318.878334,31085,2375,72082333,9254,29.77,40.15,31.85
26-Dec-16,2280,2300,2272.5,2292.1,2290.491588,30731,2077,70389097,10653,34.67,27.5,12.1
23-Dec-16,2309,2315.7,2280,2290.2,2296.990593,28276,1839,64949706,9243,32.69,35.7,-18.8
22-Dec-16,2312.75,2324.7,2286,2309.85,2306.118937,42989,2334,99137747,20698,48.15,38.7,-2.9
21-Dec-16,2345,2345,2305,2312.75,2318.82432,31711,3432,73532238,13064,41.2,40,-32.25
20-Dec-16,2290,2344,2287.45,2337.75,2327.677331,64670,4815,150530893,18059,27.92,56.55,47.75
19-Dec-16,2288,2296.05,2262.9,2287.5,2275.835169,27513,1978,62615053,10169,36.96,33.15,-0.5
16-Dec-16,2270.1,2286,2257.6,2281.75,2275.0114,44648,3201,101574709,14260,31.94,28.4,11.65
15-Dec-16,2207.9,2271.5,2200.55,2259.5,2252.020753,106151,9049,239054255,34605,32.6,70.95,51.6
14-Dec-16,2202,2223,2190,2207.9,2206.933371,56252,3712,124144416,23939,42.56,33,5.9
13-Dec-16,2244,2244,2185,2200.85,2200.48849,40748,2981,89665505,11130,27.31,59,-43.15
12-Dec-16,2195,2215.5,2166,2206.25,2202.442291,217687,4239,479443055,170616,78.38,49.5,11.25
9-Dec-16,2201.55,2220.95,2175,2193.45,2201.219788,53142,3481,116977222,16567,31.17,45.95,-8.1
8-Dec-16,2160,2200,2160,2196.9,2192.239709,62747,2531,137556465,35204,56.1,40,36.9
7-Dec-16,2190,2190,2151,2158.2,2167.742768,66096,3900,143279126,26836,40.6,39,-31.8
6-Dec-16,2195,2204,2177,2190.45,2191.834878,45754,2511,100285213,19375,42.35,27,-4.55
5-Dec-16,2221,2235.15,2173,2186.45,2192.342522,37983,3708,83271746,8639,22.74,62.15,-34.55
2-Dec-16,2265,2269.9,2208,2223.9,2234.679528,40612,2893,90754805,10812,26.62,61.9,-41.1
1-Dec-16,2290,2290,2256.65,2266.45,2271.406309,34459,2368,78270390,9260,26.87,33.35,-23.55
30-Nov-16,2262.5,2295,2244.05,2276.75,2270.919301,48142,3273,109326597,11362,23.6,50.95,14.25
29-Nov-16,2280.5,2290.25,2251.35,2258.4,2270.948623,35405,2257,80402936,9440,26.66,38.9,-22.1
28-Nov-16,2300,2317.7,2254.4,2277.3,2283.738804,64442,5330,147168696,14547,22.57,63.3,-22.7
25-Nov-16,2199.95,2310,2196.1,2300.85,2272.857965,153885,8253,349758748,56385,36.64,113.9,100.9
24-Nov-16,2155,2208,2140,2186.5,2192.571318,264532,3527,580005276,221733,83.82,68,31.5
23-Nov-16,2141.15,2162.3,2129.6,2156.7,2150.417423,368854,1974,793190068,342808,92.94,32.7,15.55
22-Nov-16,2132,2174.9,2121.65,2134.3,2148.019879,40345,3041,86661862,10103,25.04,53.25,2.3
21-Nov-16,2130,2141,2107,2132.55,2127.313113,42384,2035,90164039,11829,27.91,34,2.55
18-Nov-16,2146,2149.05,2106.5,2123.15,2123.742503,47554,3122,100992451,8506,17.89,42.55,-22.85
17-Nov-16,2189,2204.7,2135.2,2142.15,2162.551157,63285,4247,136857050,17886,28.26,69.5,-46.85
16-Nov-16,2125,2209.5,2125,2190.25,2192.528609,509655,4828,1117433168,461475,90.55,84.5,65.25
15-Nov-16,2115,2156.4,2054.7,2122.1,2108.804124,60569,4358,127728157,15038,24.83,101.7,7.1
11-Nov-16,2145,2146,2091,2105.05,2112.486868,85785,6740,181219686,23624,27.54,55,-39.95
10-Nov-16,2200,2219,2142,2158.05,2186.604734,75830,4781,165810237,26230,34.59,77,-41.95
9-Nov-16,2220.9,2275,2142.3,2171.05,2179.454664,378587,14601,825113203,192934,50.96,132.7,-49.85
8-Nov-16,2280,2307.5,2262.3,2283.7,2283.368799,66074,4631,150871310,17845,27.01,45.2,3.7
7-Nov-16,2331.5,2339,2263.1,2279.35,2297.912569,137469,4330,315891743,86808,63.15,75.9,-52.15
4-Nov-16,2301,2336,2294.95,2330.1,2316.233429,63244,2944,146487867,34560,54.65,41.05,29.1
3-Nov-16,2294,2333.55,2284,2319.95,2314.040805,52003,3692,120337064,13490,25.94,49.55,25.95
2-Nov-16,2340,2340,2296.15,2304.45,2325.317322,662834,4391,1541299382,620496,93.61,43.85,-35.55
1-Nov-16,2394,2394.6,2335.05,2347.7,2365.7794,37602,2970,88958037,16386,43.58,59.55,-46.3
30-Oct-16,2400,2424,2390,2394.6,2397.084465,7364,798,17652130,3093,42,34,-5.4
28-Oct-16,2413.25,2415,2383,2399.25,2399.959069,34619,2336,83084183,15324,44.26,32,-14
27-Oct-16,2380,2425,2366.9,2413.25,2389.003371,54286,7251,129689437,21379,39.38,58.1,33.25
26-Oct-16,2398.65,2403.95,2373,2396.95,2389.714514,41869,2309,100054957,18435,44.03,30.95,-1.7
25-Oct-16,2398,2414.4,2388.9,2398.65,2401.393128,34752,2126,83453214,9267,26.67,25.5,0.65
24-Oct-16,2428,2430.55,2404,2427.85,2419.967901,20032,1488,48476797,6783,33.86,26.55,-0.15
21-Oct-16,2398,2431.25,2398,2428.7,2422.047464,43212,2395,104661515,23969,55.47,33.25,30.7
20-Oct-16,2390.1,2408.75,2386,2399.85,2401.170634,27515,1834,66068210,8673,31.52,22.75,9.75
19-Oct-16,2405,2405,2371.2,2394.2,2385.911448,54081,2605,129032477,25975,48.03,33.8,-10.8
18-Oct-16,2371,2410,2355,2398.3,2377.729268,73582,4649,174958075,32857,44.65,55,27.3
17-Oct-16,2367.1,2377,2348.05,2362.9,2361.652137,57080,2676,134803104,27863,48.81,28.95,-4.2
14-Oct-16,2322,2384.4,2298.85,2365.9,2347.215374,181819,9102,426768352,28402,15.62,85.55,43.9
13-Oct-16,2355,2367.85,2323.25,2328.5,2343.456443,396220,6377,928524312,307639,77.64,44.6,-26.5
10-Oct-16,2370,2385,2352.8,2380.1,2376.480168,82492,3789,196040602,45487,55.14,32.2,10.1
7-Oct-16,2388,2388,2356.9,2368.25,2367.208287,44285,3324,104831819,19789,44.69,31.1,-19.75
6-Oct-16,2390,2397.55,2372,2384.25,2385.092996,45572,2780,108693458,12423,27.26,25.55,-5.75
5-Oct-16,2406,2413.4,2376,2382.55,2387.726989,46401,2898,110792920,12178,26.25,37.4,-23.45
4-Oct-16,2412,2422.3,2395.05,2401.1,2409.351846,759550,3090,1830023195,728454,95.91,27.25,-10.9
3-Oct-16,2440,2455,2401.3,2411.8,2412.847394,91746,5818,221369097,54449,59.35,53.7,-28.2
30-Sep-16,2435,2448,2425,2427.2,2434.626187,174777,1892,425516661,156957,89.8,23,-7.8
29-Sep-16,2428,2449.6,2419.45,2434.6,2434.05756,350364,4287,852806143,305953,87.32,30.15,6.6
28-Sep-16,2430,2436,2415,2423.45,2427.64815,127256,2113,308932793,111826,87.87,21,-6.55
27-Sep-16,2405,2445,2405,2430.7,2431.653311,39883,2886,96981629,9598,24.07,40,25.7
26-Sep-16,2393,2416.9,2393,2400.85,2409.213781,279463,2846,673286111,261181,93.46,23.9,7.85
23-Sep-16,2384,2401.5,2375,2397.3,2387.361885,441044,3180,1052931635,412986,93.64,26.5,13.3
22-Sep-16,2428.5,2428.5,2371,2377.65,2391.453179,234530,8429,560867514,132201,56.37,57.5,-50.85
21-Sep-16,2406.5,2421.4,2401.05,2413.5,2417.630067,842921,4563,2037871154,791313,93.88,20.35,7
20-Sep-16,2407.35,2419.9,2385,2411.1,2400.286521,37554,2486,90140360,9396,25.02,34.9,3.75
19-Sep-16,2363.8,2422.95,2350.35,2407.35,2404.686364,85800,6178,206322090,27700,32.28,72.6,43.55
16-Sep-16,2345,2376.95,2320,2361.15,2342.591135,197657,6693,463029536,105633,53.44,56.95,16.15
15-Sep-16,2339,2344.5,2318,2328.05,2325.395086,121657,5127,282900590,69921,57.47,26.5,-10.95
14-Sep-16,2359.1,2374.95,2311,2328.55,2327.061672,132832,6847,309108256,76921,57.91,63.95,-30.55
12-Sep-16,2337.5,2364.6,2320,2359.1,2354.237035,70631,4371,166282116,29706,42.06,44.6,21.6
9-Sep-16,2325,2366,2320,2352.5,2347.326555,95555,6371,224298789,33230,34.78,46,27.5
8-Sep-16,2367,2367,2287,2321.15,2315.525288,301842,26702,698922784,107632,35.66,80,-45.85
7-Sep-16,2509,2509,2424,2447,2466.108553,146564,7484,361442734,79154,54.01,85,-62
6-Sep-16,2514,2544,2481,2484.05,2486.292832,260330,3849,647256613,225567,86.65,63,-29.95
2-Sep-16,2515,2519,2499.1,2513.5,2508.620649,31024,2477,77827447,8838,28.49,19.9,-1.5
1-Sep-16,2529,2530,2489.95,2507.6,2507.017768,25833,1939,64763790,7023,27.19,40.05,-21.4
31-Aug-16,2547,2547,2501,2512.55,2524.731741,36748,2322,92778842,10721,29.17,46,-34.45
30-Aug-16,2510,2574.75,2501.6,2548.7,2529.612472,34075,2430,86196545,10765,31.59,73.15,38.7
29-Aug-16,2530,2533.95,2471.15,2501.6,2491.952169,58686,4482,146242705,17749,30.24,62.8,-28.4
26-Aug-16,2555.1,2571.55,2521.05,2529.15,2538.86359,27476,2103,69757816,6203,22.58,50.5,-25.95
25-Aug-16,2576,2589.2,2529,2550.1,2554.960748,47947,3087,122502703,14308,29.84,60.2,-25.9
24-Aug-16,2601,2601,2568.1,2571.9,2581.649559,37781,2050,97537302,16120,42.67,32.9,-29.1
23-Aug-16,2536,2606,2536,2603.2,2594.649607,44824,2688,116302574,13672,30.5,70,67.2
22-Aug-16,2581,2593.5,2540,2551.45,2560.994286,42003,3228,107569443,9332,22.22,53.5,-29.55
19-Aug-16,2636,2647.8,2600,2603.95,2610.614229,31879,3307,83223771,12701,39.84,47.8,-32.05
18-Aug-16,2630,2657,2630,2636.7,2645.353202,16659,1410,44068939,4912,29.49,27,6.7
17-Aug-16,2695,2695,2618,2623.9,2636.861285,48596,2757,128140911,24034,49.46,77,-71.1
16-Aug-16,2740,2740,2674,2691.45,2704.152714,34712,3189,93866549,8806,25.37,66,-48.55
12-Aug-16,2706,2740,2705.95,2732.35,2730.497668,41590,3937,113561398,13876,33.36,34.05,26.35
11-Aug-16,2670,2715,2669.5,2704.3,2701.477313,34271,3148,92582329,11795,34.42,45.5,34.3
10-Aug-16,2650,2680,2647,2673.9,2669.525444,57382,3419,153182709,21119,36.8,33,23.9
9-Aug-16,2651.9,2659,2610,2650.55,2646.323765,50237,4960,132943367,23547,46.87,49,-1.35
8-Aug-16,2648,2666.8,2631.45,2651.9,2652.370001,34581,2286,91721607,14931,43.18,35.35,3.9
5-Aug-16,2660,2682.9,2633,2648.9,2662.061936,101443,2746,270047549,77946,76.84,49.9,-11.1
4-Aug-16,2678.7,2682.05,2638.95,2652.65,2662.176508,55125,2629,146752480,24558,44.55,43.1,-26.05
3-Aug-16,2680.5,2694,2648.85,2656.25,2665.218023,66149,3216,176301507,45577,68.9,45.15,-24.25
2-Aug-16,2696,2716,2686.05,2692.1,2693.702494,155866,4527,419856633,115483,74.09,29.95,-3.9
1-Aug-16,2620,2720,2620,2698,2694.232144,153448,8648,413424534,60087,39.16,100,78
29-Jul-16,2614,2632,2599.2,2618.55,2618.686183,42324,3878,110833274,12554,29.66,32.8,4.55
28-Jul-16,2577,2626.6,2577,2615.55,2600.561574,60293,4677,156795659,23089,38.29,49.6,38.55
27-Jul-16,2550,2580,2548.3,2576.1,2568.532408,56329,5938,144682862,24314,43.16,31.7,26.1
26-Jul-16,2551,2563,2531.3,2548.3,2549.699867,42811,4830,109155201,12804,29.91,31.7,-2.7
25-Jul-16,2508.5,2555,2507.05,2551.55,2536.706351,62922,4699,159614637,23765,37.77,47.95,43.05
22-Jul-16,2490,2520.9,2480,2509.15,2509.221165,42665,3761,107055921,9577,22.45,40.9,19.15
21-Jul-16,2490,2515,2466,2501.25,2493.348963,49200,4390,122672769,10931,22.22,49,11.25
20-Jul-16,2458,2499,2448.05,2493.25,2487.504688,58240,4682,144872273,20184,34.66,50.95,35.25
19-Jul-16,2430,2467.05,2430,2461.55,2452.25028,38425,4078,94227717,13315,34.65,37.05,31.55
18-Jul-16,2445,2470,2428.95,2433.5,2443.650964,91363,6931,223259283,39866,43.63,41.05,-11.5
15-Jul-16,2524,2528,2428.05,2441.9,2464.789789,289461,21065,713460517,72475,25.04,99.95,-82.1
14-Jul-16,2488.5,2526.85,2472.05,2520.3,2506.065515,91140,6779,228402811,25729,28.23,54.8,31.8
13-Jul-16,2476,2498,2451.55,2491.4,2484.340271,56217,4230,139662157,18030,32.07,46.45,15.4
12-Jul-16,2469,2476.65,2437,2461.5,2454.894803,31018,3018,76145927,9298,29.98,39.65,-7.5
11-Jul-16,2427,2469,2427,2463.65,2454.284556,50570,6838,124113170,17329,34.27,42,36.65
8-Jul-16,2435,2443,2404.5,2425.5,2429.710859,114145,7013,277339346,75732,66.35,38.5,-9.5
7-Jul-16,2488,2492.9,2425,2429.05,2450.012058,73807,5424,180828040,34274,46.44,67.9,-58.95
5-Jul-16,2498,2498,2477,2482.7,2485.047807,30330,2656,75371500,11608,38.27,21,-15.3
4-Jul-16,2520,2525,2490,2494.8,2507.93207,52775,3957,132356115,21968,41.63,35,-25.2
1-Jul-16,2553.1,2571,2495,2501.8,2523.988425,48811,5287,123198399,18644,38.2,76,-51.3
30-Jun-16,2514,2563.8,2500.55,2550.8,2522.196181,185614,6964,468154922,137008,73.81,63.25,36.8
29-Jun-16,2477,2509,2467,2499.6,2488.19867,58343,4778,145168975,17839,30.58,42,22.6
28-Jun-16,2495.5,2502,2455,2461.8,2476.82783,93460,5680,231484329,36487,39.04,47,-33.7
27-Jun-16,2548,2548,2484.15,2495.35,2499.568571,104578,8039,261399882,27476,26.27,63.85,-52.65
24-Jun-16,2585,2592.1,2517.1,2570.7,2552.530087,152675,10234,389707531,59176,38.76,75,-14.3
23-Jun-16,2654.1,2657.95,2625,2644.3,2642.121474,40412,3114,106773413,11984,29.65,32.95,-9.8
22-Jun-16,2647.3,2675.45,2634,2665.5,2657.480341,55548,4780,147617718,11413,20.55,41.45,18.2
21-Jun-16,2660,2661.1,2640,2647.3,2648.529286,43366,2965,114856121,23653,54.54,21.1,-12.7
20-Jun-16,2599.5,2662.95,2594.8,2655.7,2644.081363,113700,6415,300632051,73942,65.03,68.15,56.2
17-Jun-16,2559,2609.8,2559,2603.5,2592.243243,42509,3755,110193668,19019,44.74,50.8,44.5
16-Jun-16,2560.5,2564.8,2517.75,2557.1,2539.49775,31998,3337,81258849,10830,33.85,47.05,-3.4
15-Jun-16,2530,2563.7,2523.6,2555.7,2542.847468,37815,2647,96157777,15212,40.23,40.1,25.7
14-Jun-16,2550,2556.9,2518.25,2534.7,2530.979557,36002,2884,91120326,15198,42.21,38.65,-15.3
13-Jun-16,2550,2555.65,2521,2551.95,2541.576293,36504,3686,92777701,9388,25.72,34.65,1.95
10-Jun-16,2577,2602.25,2556,2560.95,2572.929285,30333,3579,78044664,6177,20.36,46.25,-16.05
9-Jun-16,2620,2624.6,2558,2577.5,2579.555975,40518,4256,104518449,11543,28.49,66.6,-42.5
8-Jun-16,2630,2630,2606.95,2611.1,2614.491877,18220,1935,47636042,6153,33.77,23.05,-18.9
7-Jun-16,2627,2638.9,2615,2631.45,2628.731648,18159,1848,47735138,5130,28.25,23.9,4.45
6-Jun-16,2629.55,2639.85,2605,2611.35,2622.056092,31912,3159,83675054,14032,43.97,34.85,-18.2
3-Jun-16,2651,2658.6,2620.6,2630.85,2634.01005,36021,3030,94879676,12973,36.02,38,-20.15
2-Jun-16,2629.5,2651,2609,2646.9,2637.930871,32403,3484,85476874,8793,27.14,42,17.4
1-Jun-16,2577.9,2642.55,2571.85,2631.85,2624.992996,63820,5618,167527053,20049,31.41,70.7,53.95
31-May-16,2621,2645.45,2570,2575.1,2595.352226,47427,4494,123089770,12673,26.72,75.45,-45.9
30-May-16,2585,2643,2585,2635.35,2615.3919,65805,5809,172105864,29001,44.07,58,50.35
